station,valid,metar
LAF,2021-10-19 01:54,KLAF 190154Z AUTO 00000KT 10SM CLR 11/08 A3011 RMK AO2 SLP199 T01110083
LAF,2021-10-19 01:55,KLAF 190155Z AUTO 00000KT 10SM CLR 11/08 A3011 RMK T01100080 MADISHF
LAF,2021-10-19 02:00,KLAF 190200Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:05,KLAF 190205Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:10,KLAF 190210Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:15,KLAF 190215Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:20,KLAF 190220Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:25,KLAF 190225Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:30,KLAF 190230Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:35,KLAF 190235Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:40,KLAF 190240Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:45,KLAF 190245Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:50,KLAF 190250Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 02:54,KLAF 190254Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK AO2 SLP201 T01060078 53007
LAF,2021-10-19 02:55,KLAF 190255Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 03:00,KLAF 190300Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:05,KLAF 190305Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:10,KLAF 190310Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:15,KLAF 190315Z AUTO 00000KT 10SM CLR 11/08 A3012 RMK T01100080 MADISHF
LAF,2021-10-19 03:20,KLAF 190320Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:25,KLAF 190325Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:30,KLAF 190330Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:35,KLAF 190335Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:40,KLAF 190340Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:45,KLAF 190345Z AUTO 00000KT 10SM CLR 10/08 A3012 RMK T01000080 MADISHF
LAF,2021-10-19 03:50,KLAF 190350Z AUTO 25002KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 03:54,KLAF 190354Z AUTO 24003KT 10SM CLR 11/07 A3012 RMK AO2 SLP200 T01110072
LAF,2021-10-19 03:55,KLAF 190355Z AUTO 24002KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:00,KLAF 190400Z AUTO 22002KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:05,KLAF 190405Z AUTO 23002KT 10SM CLR 10/07 A3012 RMK T01000070 MADISHF
LAF,2021-10-19 04:10,KLAF 190410Z AUTO 22002KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:15,KLAF 190415Z AUTO 00000KT 10SM CLR 10/07 A3012 RMK T01000070 MADISHF
LAF,2021-10-19 04:20,KLAF 190420Z AUTO 21002KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:25,KLAF 190425Z AUTO 00000KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:30,KLAF 190430Z AUTO 00000KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:35,KLAF 190435Z AUTO 00000KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:40,KLAF 190440Z AUTO 00000KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:45,KLAF 190445Z AUTO 00000KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:50,KLAF 190450Z AUTO 00000KT 10SM CLR 11/07 A3012 RMK T01100070 MADISHF
LAF,2021-10-19 04:54,KLAF 190454Z AUTO 00000KT 10SM CLR 10/07 A3013 RMK AO2 SLP202 T01000072 402170033
LAF,2021-10-19 04:55,KLAF 190455Z AUTO 00000KT 10SM CLR 10/07 A3012 RMK T01000070 MADISHF
LAF,2021-10-19 05:00,KLAF 190500Z AUTO 00000KT 10SM CLR 10/07 A3012 RMK T01000070 MADISHF
LAF,2021-10-19 05:05,KLAF 190505Z AUTO 00000KT 10SM CLR 10/07 A3012 RMK T01000070 MADISHF
LAF,2021-10-19 05:10,KLAF 190510Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:15,KLAF 190515Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:20,KLAF 190520Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:25,KLAF 190525Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:30,KLAF 190530Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:35,KLAF 190535Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:40,KLAF 190540Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:45,KLAF 190545Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:50,KLAF 190550Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 05:54,KLAF 190554Z AUTO 00000KT 10SM CLR 09/07 A3013 RMK AO2 SLP201 T00890072 10133 20089 53002
LAF,2021-10-19 05:55,KLAF 190555Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 06:00,KLAF 190600Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 06:05,KLAF 190605Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 06:10,KLAF 190610Z AUTO 00000KT 10SM CLR 09/07 A3012 RMK T00900070 MADISHF
LAF,2021-10-19 06:15,KLAF 190615Z AUTO 00000KT 10SM CLR 08/07 A3012 RMK T00800070 MADISHF
LAF,2021-10-19 06:20,KLAF 190620Z AUTO 00000KT 10SM CLR 09/07 A3013 RMK T00900070 MADISHF
LAF,2021-10-19 06:25,KLAF 190625Z AUTO 00000KT 10SM CLR 09/07 A3013 RMK T00900070 MADISHF
LAF,2021-10-19 06:30,KLAF 190630Z AUTO 00000KT 10SM CLR 08/07 A3013 RMK T00800070 MADISHF
LAF,2021-10-19 06:35,KLAF 190635Z AUTO 00000KT 10SM CLR 08/07 A3013 RMK T00800070 MADISHF
LAF,2021-10-19 06:40,KLAF 190640Z AUTO 00000KT 10SM CLR 08/07 A3013 RMK T00800070 MADISHF
LAF,2021-10-19 06:45,KLAF 190645Z AUTO 00000KT 10SM CLR 09/07 A3013 RMK T00900070 MADISHF
LAF,2021-10-19 06:50,KLAF 190650Z AUTO 00000KT 10SM CLR 09/07 A3013 RMK T00900070 MADISHF
LAF,2021-10-19 06:54,KLAF 190654Z AUTO 00000KT 10SM CLR 09/07 A3014 RMK AO2 SLP205 T00890072
LAF,2021-10-19 06:55,KLAF 190655Z AUTO 00000KT 10SM CLR 08/07 A3013 RMK T00800070 MADISHF
LAF,2021-10-19 07:00,KLAF 190700Z AUTO 00000KT 10SM CLR 08/07 A3013 RMK T00800070 MADISHF
LAF,2021-10-19 07:05,KLAF 190705Z AUTO 00000KT 10SM CLR 08/07 A3013 RMK T00800070 MADISHF
LAF,2021-10-19 07:10,KLAF 190710Z AUTO 00000KT 10SM CLR 09/07 A3013 RMK T00900070 MADISHF
LAF,2021-10-19 07:15,KLAF 190715Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:20,KLAF 190720Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:25,KLAF 190725Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:30,KLAF 190730Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:35,KLAF 190735Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:40,KLAF 190740Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:45,KLAF 190745Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:50,KLAF 190750Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 07:54,KLAF 190754Z AUTO 00000KT 10SM CLR 08/07 A3015 RMK AO2 SLP208 T00780072
LAF,2021-10-19 07:55,KLAF 190755Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:00,KLAF 190800Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:05,KLAF 190805Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:10,KLAF 190810Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:15,KLAF 190815Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:20,KLAF 190820Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:25,KLAF 190825Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:30,KLAF 190830Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:35,KLAF 190835Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:40,KLAF 190840Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:45,KLAF 190845Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:50,KLAF 190850Z AUTO 00000KT 10SM CLR 08/07 A3014 RMK T00800070 MADISHF
LAF,2021-10-19 08:54,KLAF 190854Z AUTO 00000KT 10SM CLR 07/07 A3015 RMK AO2 SLP210 T00720067 51007
LAF,2021-10-19 08:55,KLAF 190855Z AUTO 00000KT 10SM CLR 07/07 A3014 RMK T00700070 MADISHF
LAF,2021-10-19 09:00,KLAF 190900Z AUTO 00000KT 10SM CLR 07/07 A3014 RMK T00700070 MADISHF
LAF,2021-10-19 09:05,KLAF 190905Z AUTO 00000KT 10SM CLR 07/07 A3014 RMK T00700070 MADISHF
LAF,2021-10-19 09:10,KLAF 190910Z AUTO 00000KT 10SM CLR 07/07 A3015 RMK T00700070 MADISHF
LAF,2021-10-19 09:15,KLAF 190915Z AUTO 00000KT 10SM CLR 08/07 A3015 RMK T00800070 MADISHF
LAF,2021-10-19 09:20,KLAF 190920Z AUTO 00000KT 10SM CLR 08/07 A3015 RMK T00800070 MADISHF
LAF,2021-10-19 09:25,KLAF 190925Z AUTO 00000KT 10SM CLR 08/07 A3015 RMK T00800070 MADISHF
LAF,2021-10-19 09:30,KLAF 190930Z AUTO 00000KT 10SM CLR 07/07 A3015 RMK T00700070 MADISHF
LAF,2021-10-19 09:35,KLAF 190935Z AUTO 00000KT 10SM CLR 07/07 A3015 RMK T00700070 MADISHF
LAF,2021-10-19 09:40,KLAF 190940Z AUTO 00000KT 10SM CLR 07/07 A3015 RMK T00700070 MADISHF
LAF,2021-10-19 09:45,KLAF 190945Z AUTO 00000KT 10SM CLR 08/07 A3017 RMK T00800070 MADISHF
LAF,2021-10-19 09:50,KLAF 190950Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 09:54,KLAF 190954Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK AO2 SLP214 T00720067
LAF,2021-10-19 09:55,KLAF 190955Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:00,KLAF 191000Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:05,KLAF 191005Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:10,KLAF 191010Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:15,KLAF 191015Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:20,KLAF 191020Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:25,KLAF 191025Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:30,KLAF 191030Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:35,KLAF 191035Z AUTO 00000KT 10SM CLR 07/07 A3018 RMK T00700070 MADISHF
LAF,2021-10-19 10:40,KLAF 191040Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:45,KLAF 191045Z AUTO 00000KT 10SM CLR 07/06 A3018 RMK T00700060 MADISHF
LAF,2021-10-19 10:50,KLAF 191050Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 10:54,KLAF 191054Z 00000KT 10SM CLR 07/06 A3017 RMK AO2 SLP218 T00670061
LAF,2021-10-19 10:55,KLAF 191055Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 11:00,KLAF 191100Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 11:05,KLAF 191105Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 11:10,KLAF 191110Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 11:15,KLAF 191115Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 11:20,KLAF 191120Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 11:25,KLAF 191125Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 11:30,KLAF 191130Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 11:35,KLAF 191135Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 11:40,KLAF 191140Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 11:45,KLAF 191145Z AUTO 00000KT 10SM CLR 07/06 A3018 RMK T00700060 MADISHF
LAF,2021-10-19 11:50,KLAF 191150Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 11:54,KLAF 191154Z 00000KT 10SM CLR 07/06 A3017 RMK AO2 SLP219 T00670061 10094 20067 51007
LAF,2021-10-19 11:55,KLAF 191155Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 12:00,KLAF 191200Z AUTO 00000KT 10SM CLR 07/06 A3018 RMK T00700060 MADISHF
LAF,2021-10-19 12:05,KLAF 191205Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 12:10,KLAF 191210Z AUTO 00000KT 10SM CLR 06/06 A3017 RMK T00600060 MADISHF
LAF,2021-10-19 12:15,KLAF 191215Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 12:20,KLAF 191220Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 12:25,KLAF 191225Z AUTO 00000KT 10SM CLR 07/06 A3017 RMK T00700060 MADISHF
LAF,2021-10-19 12:30,KLAF 191230Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 12:35,KLAF 191235Z AUTO 00000KT 10SM CLR 06/06 A3017 RMK T00600060 MADISHF
LAF,2021-10-19 12:40,KLAF 191240Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 12:45,KLAF 191245Z AUTO 00000KT 10SM CLR 07/07 A3017 RMK T00700070 MADISHF
LAF,2021-10-19 12:50,KLAF 191250Z AUTO 00000KT 10SM CLR 08/07 A3017 RMK T00800070 MADISHF
LAF,2021-10-19 12:54,KLAF 191254Z 00000KT 10SM CLR 08/08 A3018 RMK AO2 SLP219 T00830078
LAF,2021-10-19 12:55,KLAF 191255Z AUTO 00000KT 10SM CLR 08/08 A3018 RMK T00800080 MADISHF
LAF,2021-10-19 13:00,KLAF 191300Z AUTO 00000KT 10SM CLR 08/08 A3018 RMK T00800080 MADISHF
LAF,2021-10-19 13:05,KLAF 191305Z AUTO 00000KT 10SM CLR 09/08 A3018 RMK T00900080 MADISHF
LAF,2021-10-19 13:10,KLAF 191310Z AUTO 00000KT 10SM CLR 10/08 A3018 RMK T01000080 MADISHF
LAF,2021-10-19 13:15,KLAF 191315Z AUTO 00000KT 10SM CLR 10/08 A3018 RMK T01000080 MADISHF
LAF,2021-10-19 13:20,KLAF 191320Z AUTO 00000KT 10SM CLR 10/08 A3018 RMK T01000080 MADISHF
LAF,2021-10-19 13:25,KLAF 191325Z AUTO 00000KT 10SM CLR 11/08 A3018 RMK T01100080 MADISHF
LAF,2021-10-19 13:30,KLAF 191330Z AUTO 00000KT 10SM CLR 11/08 A3019 RMK T01100080 MADISHF
LAF,2021-10-19 13:35,KLAF 191335Z AUTO 00000KT 10SM CLR 11/08 A3019 RMK T01100080 MADISHF
LAF,2021-10-19 13:40,KLAF 191340Z AUTO 00000KT 10SM CLR 11/08 A3019 RMK T01100080 MADISHF
LAF,2021-10-19 13:45,KLAF 191345Z AUTO 00000KT 10SM CLR 12/08 A3018 RMK T01200080 MADISHF
LAF,2021-10-19 13:50,KLAF 191350Z AUTO 00000KT 10SM CLR 12/08 A3019 RMK T01200080 MADISHF
LAF,2021-10-19 13:54,KLAF 191354Z 00000KT 10SM CLR 12/08 A3019 RMK AO2 SLP223 T01220083
LAF,2021-10-19 13:55,KLAF 191355Z AUTO 00000KT 10SM CLR 12/08 A3019 RMK T01200080 MADISHF
LAF,2021-10-19 14:00,KLAF 191400Z AUTO 00000KT 10SM CLR 12/08 A3019 RMK T01200080 MADISHF
LAF,2021-10-19 14:05,KLAF 191405Z AUTO 00000KT 10SM CLR 13/09 A3019 RMK T01300090 MADISHF
LAF,2021-10-19 14:10,KLAF 191410Z AUTO 00000KT 10SM CLR 13/09 A3019 RMK T01300090 MADISHF
LAF,2021-10-19 14:15,KLAF 191415Z AUTO 25002KT 10SM CLR 13/09 A3019 RMK T01300090 MADISHF
LAF,2021-10-19 14:20,KLAF 191420Z AUTO 00000KT 10SM CLR 13/09 A3020 RMK T01300090 MADISHF
LAF,2021-10-19 14:25,KLAF 191425Z AUTO 24002KT 10SM CLR 13/09 A3020 RMK T01300090 MADISHF
LAF,2021-10-19 14:30,KLAF 191430Z AUTO 24002KT 10SM CLR 14/09 A3019 RMK T01400090 MADISHF
LAF,2021-10-19 14:35,KLAF 191435Z AUTO 00000KT 10SM CLR 14/09 A3019 RMK T01400090 MADISHF
LAF,2021-10-19 14:40,KLAF 191440Z AUTO 00000KT 10SM CLR 14/09 A3019 RMK T01400090 MADISHF
LAF,2021-10-19 14:45,KLAF 191445Z AUTO 23002KT 10SM CLR 15/10 A3019 RMK T01500100 MADISHF
LAF,2021-10-19 14:50,KLAF 191450Z AUTO 00000KT 10SM CLR 16/09 A3019 RMK T01600090 MADISHF
LAF,2021-10-19 14:54,KLAF 191454Z 20003KT 10SM CLR 16/10 A3019 RMK AO2 SLP223 T01560100 51006
LAF,2021-10-19 14:55,KLAF 191455Z AUTO 21002KT 10SM CLR 16/10 A3019 RMK T01600100 MADISHF
LAF,2021-10-19 15:00,KLAF 191500Z AUTO 00000KT 10SM CLR 16/09 A3019 RMK T01600090 MADISHF
LAF,2021-10-19 15:05,KLAF 191505Z AUTO 24005KT 10SM CLR 16/09 A3019 RMK T01600090 MADISHF
LAF,2021-10-19 15:10,KLAF 191510Z AUTO 23005KT 10SM CLR 17/09 A3019 RMK T01700090 MADISHF
LAF,2021-10-19 15:15,KLAF 191515Z AUTO 23005KT 10SM CLR 17/09 A3019 RMK T01700090 VRB05KT  MADISHF
LAF,2021-10-19 15:20,KLAF 191520Z AUTO 23005KT 10SM CLR 17/09 A3019 RMK T01700090 MADISHF
LAF,2021-10-19 15:25,KLAF 191525Z AUTO 23005KT 10SM CLR 17/08 A3019 RMK T01700080 MADISHF
LAF,2021-10-19 15:30,KLAF 191530Z AUTO 23005KT 10SM CLR 18/09 A3019 RMK T01800090 MADISHF
LAF,2021-10-19 15:35,KLAF 191535Z AUTO 22005KT 10SM CLR 18/08 A3019 RMK T01800080 MADISHF
LAF,2021-10-19 15:40,KLAF 191540Z AUTO 24005KT 10SM CLR 18/08 A3018 RMK T01800080 MADISHF
LAF,2021-10-19 15:45,KLAF 191545Z AUTO 23005KT 10SM CLR 18/08 A3018 RMK T01800080 MADISHF
LAF,2021-10-19 15:50,KLAF 191550Z AUTO 22002KT 10SM CLR 18/08 A3018 RMK T01800080 MADISHF
LAF,2021-10-19 15:54,KLAF 191554Z 22006KT 10SM CLR 18/08 A3018 RMK AO2 SLP219 T01830078
LAF,2021-10-19 15:55,KLAF 191555Z AUTO 22005KT 10SM CLR 18/08 A3018 RMK T01800080 MADISHF
LAF,2021-10-19 16:00,KLAF 191600Z AUTO 24007KT 10SM CLR 18/08 A3018 RMK T01800080 MADISHF
LAF,2021-10-19 16:05,KLAF 191605Z AUTO 24005KT 10SM CLR 18/08 A3018 RMK T01800080 MADISHF
LAF,2021-10-19 16:10,KLAF 191610Z AUTO 24008KT 10SM CLR 19/08 A3018 RMK T01900080 MADISHF
LAF,2021-10-19 16:15,KLAF 191615Z AUTO 24005KT 10SM CLR 19/08 A3018 RMK T01900080 MADISHF
LAF,2021-10-19 16:20,KLAF 191620Z AUTO 23009KT 10SM CLR 19/07 A3018 RMK T01900070 MADISHF
LAF,2021-10-19 16:25,KLAF 191625Z AUTO 22007KT 10SM CLR 19/07 A3018 RMK T01900070 WND 20V27  MADISHF
LAF,2021-10-19 16:30,KLAF 191630Z AUTO 23010KT 10SM CLR 19/07 A3018 RMK T01900070 MADISHF
LAF,2021-10-19 16:35,KLAF 191635Z AUTO 24007KT 10SM CLR 19/07 A3017 RMK T01900070 MADISHF
LAF,2021-10-19 16:40,KLAF 191640Z AUTO 20007KT 10SM CLR 19/07 A3017 RMK T01900070 WND 18V24  MADISHF
LAF,2021-10-19 16:45,KLAF 191645Z AUTO 21008KT 10SM CLR 19/07 A3017 RMK T01900070 MADISHF
LAF,2021-10-19 16:50,KLAF 191650Z AUTO 22008KT 10SM CLR 19/07 A3017 RMK T01900070 MADISHF
LAF,2021-10-19 16:54,KLAF 191654Z 21007KT 10SM CLR 19/07 A3017 RMK AO2 SLP215 T01890067
LAF,2021-10-19 16:55,KLAF 191655Z AUTO 22008KT 10SM CLR 19/07 A3017 RMK T01900070 MADISHF
LAF,2021-10-19 17:00,KLAF 191700Z AUTO 23008KT 10SM CLR 18/06 A3015 RMK T01800060 MADISHF
LAF,2021-10-19 17:05,KLAF 191705Z AUTO 21008KT 10SM CLR 19/06 A3015 RMK T01900060 MADISHF
LAF,2021-10-19 17:10,KLAF 191710Z AUTO 21008KT 10SM CLR 19/07 A3015 RMK T01900070 MADISHF
LAF,2021-10-19 17:15,KLAF 191715Z AUTO 20007KT 10SM CLR 19/07 A3015 RMK T01900070 MADISHF
LAF,2021-10-19 17:20,KLAF 191720Z AUTO 19005KT 8SM CLR 19/07 A3014 RMK T01900070 MADISHF
LAF,2021-10-19 17:25,KLAF 191725Z AUTO 20005KT 8SM CLR 19/07 A3014 RMK T01900070 VRB05KT  MADISHF
LAF,2021-10-19 17:30,KLAF 191730Z AUTO 20005KT 8SM CLR 19/06 A3014 RMK T01900060 VRB06KT  MADISHF
LAF,2021-10-19 17:35,KLAF 191735Z AUTO 23005KT 8SM CLR 19/07 A3014 RMK T01900070 MADISHF
LAF,2021-10-19 17:40,KLAF 191740Z AUTO 20005KT 7SM CLR 19/07 A3013 RMK T01900070 VRB05KT  MADISHF
LAF,2021-10-19 17:45,KLAF 191745Z AUTO 22005KT 7SM CLR 20/07 A3013 RMK T02000070 MADISHF
LAF,2021-10-19 17:50,KLAF 191750Z AUTO 22008KT 6SM HZ CLR 20/07 A3013 RMK T02000070 MADISHF
LAF,2021-10-19 17:54,KLAF 191754Z 23008KT 10SM CLR 20/07 A3014 RMK AO2 SLP206 T02000067 10200 20061 58016
LAF,2021-10-19 17:55,KLAF 191755Z AUTO 22008KT 5SM CLR 20/07 A3013 RMK T02000070 MADISHF
LAF,2021-10-19 18:00,KLAF 191800Z AUTO 22005KT 5SM CLR 20/07 A3013 RMK T02000070 MADISHF
LAF,2021-10-19 18:05,KLAF 191805Z AUTO 21005KT 5SM CLR 20/07 A3013 RMK T02000070 MADISHF
LAF,2021-10-19 18:10,KLAF 191810Z AUTO 20005KT 5SM CLR 21/07 A3013 RMK T02100070 VRB05KT  MADISHF
LAF,2021-10-19 18:15,KLAF 191815Z AUTO 20007KT 5SM CLR 20/07 A3013 RMK T02000070 WND 18V25  MADISHF
LAF,2021-10-19 18:20,KLAF 191820Z AUTO 21004KT 4SM CLR 20/07 A3013 RMK T02000070 MADISHF
LAF,2021-10-19 18:25,KLAF 191825Z AUTO 22005KT 4SM CLR 19/07 A3013 RMK T01900070 MADISHF
LAF,2021-10-19 18:30,KLAF 191830Z AUTO 21005KT 4SM CLR 20/07 A3012 RMK T02000070 MADISHF
LAF,2021-10-19 18:35,KLAF 191835Z AUTO 23007KT 4SM CLR 21/07 A3012 RMK T02100070 MADISHF
LAF,2021-10-19 18:40,KLAF 191840Z AUTO 21007KT 3SM CLR 21/07 A3012 RMK T02100070 MADISHF
LAF,2021-10-19 18:45,KLAF 191845Z AUTO 21009KT 4SM CLR 20/07 A3012 RMK T02000070 MADISHF
