"id"	"date_published"	"region"	"quality"	"views"	"likes"	"shares"	"tags"	"recommendations"	"report"	"duration"	"day_views"	"night_views"	"size"
"1y6vn8471078m6"	"2/17/2020"	"Eastern Europe"	"720p"	309406	2424	1227	272	1638	"N"	NA	217688	91718	4780
"6x1db9759023x3"	"12/7/2020"	"North America"	"1080p"	347406	2414	1272	18	2049	"N"	NA	231266	116140	1150
"6z1rv8487819j7"	"2/18/2020"	"Central America"	"480p"	359649	1604	776	57	1433	"N"	NA	182552	177097	40
"6z7ng5622437p4"	"5/12/2020"	"South Asia"	"720p"	252679	3199	1270	110	1477	"N"	NA	159377	93302	75
"2s4yz9658027d4"	"7/26/2020"	"Southeast Asia"	"720p"	307629	2263	1216	43	1478	"N"	NA	202251	105378	750
"1q8he5073144c6"	"2/27/2020"	"North America"	"240p"	365233	1141	663	52	1238	"N"	NA	207149	158084	3
"7j7ea9497512r7"	"12/20/2020"	"South Europe"	"480p"	351040	1440	860	33	1430	"N"	NA	236161	114879	1228
"6r9ek7314610x0"	"11/5/2020"	"North America"	"1080p"	313392	2651	1031	275	1481	"N"	NA	202902	110490	946
"6d9mp7639560b2"	"8/28/2020"	"South America"	"720p"	261215	2125	1254	10	1549	"N"	NA	155033	106182	91
"0v7ks3600450h8"	"11/2/2020"	"North America"	"720p"	341821	2756	1265	9	1618	"N"	NA	212647	129174	478
"8z0ss2909479c8"	"4/14/2020"	"Southeast Asia"	"720p"	450537	2710	1328	33	1337	"N"	NA	305001	145536	364
"4u5bw4390223m2"	"11/8/2020"	"Eastern Asia"	"720p"	384948	2075	1110	11	1799	"N"	NA	227774	157174	1743
"9f9ed2259220z1"	"6/25/2020"	"Eastern Europe"	"720p"	261593	901	603	3	1333	"Y"	NA	139207	122386	77
"0h8hs0786019a5"	"4/28/2020"	"South America"	"1080p"	331783	1863	1075	17	1827	"N"	NA	249185	82598	168
"4j4oo7014249v8"	"9/17/2020"	"Eastern Asia"	"1080p"	261008	2850	1191	108	2121	"N"	NA	169350	91658	191
"6s5mc4421537j4"	"12/28/2020"	"Middle East"	"720p"	343948	2697	1254	21	1529	"N"	NA	195746	148202	526
"0z1mu0449519k2"	"9/8/2020"	"North America"	"1080p"	311754	2713	1144	139	2027	"N"	NA	166121	145633	166
"5l9ap7058153v7"	"7/6/2020"	"South Europe"	"1080p"	372154	3017	1288	39	1861	"N"	NA	232836	139318	204
"4x6fr8390962f8"	"12/3/2020"	"North America"	"720p"	358955	2130	1193	53	1354	"N"	NA	277289	81666	373
"0p2ag6276269z6"	"6/8/2020"	"Western Europe"	"480p"	361884	1640	831	289	1614	"N"	NA	238092	123792	615
"1w6ke5110292s7"	"11/8/2020"	"Eastern Asia"	"1080p"	306154	2314	1173	142	2006	"N"	NA	184178	121976	192
"2f3dg0384996b7"	"11/6/2020"	"North America"	"720p"	345078	2590	1230	8	1713	"N"	NA	205498	139580	1035
"5z8zi8886582k2"	"6/19/2020"	"North America"	"1080p"	351248	1282	480	13	1749	"Y"	NA	203241	148007	697
"7i0vp7795744r8"	"5/11/2020"	"South Europe"	"240p"	330690	706	527	13	1163	"Y"	NA	232628	98062	53
"5r2cb7185183n0"	"11/20/2020"	"South Asia"	"720p"	415164	2298	1292	7	1606	"N"	NA	255039	160125	1168
"0h9au2212295z3"	"1/9/2020"	"North America"	"1080p"	324150	2577	1157	65	1540	"N"	NA	197564	126586	350
"0d5xs1077533u4"	"1/1/2020"	"Western Europe"	"480p"	330472	1712	839	46	1343	"N"	NA	162869	167603	123
"9n9cd8300668d8"	"6/1/2020"	"South Europe"	"720p"	326207	2668	1139	185	1586	"N"	NA	161037	165170	194
"3r8qx3128363p5"	"4/3/2020"	"North America"	"1080p"	360150	2550	1280	7	1771	"N"	NA	217807	142343	294
"5d1xu3964144b8"	"4/2/2020"	"Western Europe"	"1080p"	272034	2089	1136	25	1829	"N"	NA	182465	89569	974
"0b7ip4946542s0"	"1/19/2020"	"Central Europe"	"1080p"	332688	2351	1295	104	1673	"N"	NA	216833	115855	542
"1e8yq6648199f9"	"7/26/2020"	"North America"	"144p"	327789	787	538	4	685	"Y"	NA	194723	133066	198
"5p5nh2154822l4"	"9/10/2020"	"North America"	"1080p"	366094	2609	1318	51	1886	"N"	NA	239881	126213	656
"8y5xk5306229k1"	"6/27/2020"	"Scandinavia"	"480p"	264049	1674	879	17	1505	"N"	NA	138739	125310	227
"2y0co2252859g6"	"8/10/2020"	"Eastern Asia"	"720p"	317063	2452	1150	23	1714	"N"	NA	196943	120120	409
"4z3lx1017006e4"	"12/10/2020"	"Eastern Asia"	"720p"	383439	2483	1127	75	1581	"N"	NA	274663	108776	435
"6b2ze1667945x8"	"1/8/2020"	"North America"	"720p"	335437	2266	1190	9	1415	"N"	NA	218387	117050	522
"2v4yp4515084m0"	"5/22/2020"	"South America"	"1080p"	417721	2209	1271	3	1679	"N"	NA	274822	142899	255
"2d0li4714458h6"	"5/15/2020"	"Eastern Europe"	"1080p"	259841	2458	1422	48	1824	"N"	NA	177324	82517	603
"1j6aq5400203b0"	"1/28/2020"	"Western Europe"	"480p"	290128	1374	814	14	1624	"N"	NA	149935	140193	560
"7b8wa0814658a1"	"10/9/2020"	"Eastern Europe"	"720p"	367516	3252	1185	112	1402	"N"	NA	270837	96679	1389
"5t6nn2701975j0"	"12/1/2020"	"Eastern Asia"	"1080p"	375983	2639	1070	51	1744	"N"	NA	274782	101201	496
"5u4wd9270842k5"	"6/14/2020"	"Middle East"	"720p"	253272	2888	1158	82	1647	"N"	NA	122220	131052	142
"2r0mp6825391g7"	"1/23/2020"	"North America"	"720p"	297066	2386	1184	29	1581	"N"	NA	178226	118840	807
"7l7ah7406893g1"	"11/10/2020"	"Western Europe"	"1080p"	365250	2780	995	76	1863	"N"	NA	227599	137651	518
"8n4hr6241556c6"	"11/29/2020"	"North America"	"720p"	386439	2621	1343	35	1602	"N"	NA	181655	204784	388
"2d3za8162017g8"	"2/23/2020"	"Eastern Asia"	"480p"	355374	1480	726	51	981	"N"	NA	206581	148793	316
"3g2mn6443387u7"	"7/3/2020"	"Central Africa"	"720p"	298604	2508	1408	164	1453	"N"	NA	181214	117390	290
"1v6uf5710596g5"	"2/15/2020"	"South Africa"	"480p"	355633	1596	731	38	1416	"N"	NA	230097	125536	144
"9t3vj5402933m1"	"12/21/2020"	"Eastern Asia"	"720p"	304500	2677	1263	72	1710	"N"	NA	210097	94403	513
"5e9ac1794128a3"	"10/20/2020"	"South Europe"	"720p"	300221	2157	1242	46	1769	"N"	NA	145964	154257	454
"3m8dp3811063d3"	"2/24/2020"	"Middle East"	"720p"	329384	2397	1306	13	1722	"N"	NA	170582	158802	624
"1p3hn8919052j1"	"7/15/2020"	"Central Europe"	"1080p"	257744	2431	1185	66	1795	"N"	NA	135501	122243	452
"6o2so6870164s4"	"12/15/2020"	"Scandinavia"	"1080p"	425723	2355	1159	176	1642	"N"	NA	306857	118866	490
"8c2na3005009c6"	"2/16/2020"	"South Europe"	"1080p"	304264	2710	1037	56	1953	"N"	NA	157940	146324	329
"5a3is4825284v0"	"10/1/2020"	"Western Europe"	"1080p"	302527	2188	1024	14	1629	"N"	NA	183210	119317	4922
"7f1rc0425309b0"	"3/7/2020"	"North America"	"1080p"	300584	3034	1257	177	1805	"N"	NA	199470	101114	1358
"4b7kq6810586m3"	"9/10/2020"	"North America"	"1080p"	298475	2218	1053	24	1864	"N"	NA	230002	68473	1477
"5o4uj1993190p7"	"9/25/2020"	"Scandinavia"	"720p"	308413	2734	1308	57	1669	"N"	NA	228384	80029	57
"8k8zi4394153l9"	"4/4/2020"	"North America"	"1080p"	237040	2654	1423	39	2006	"N"	NA	100514	136526	266
"5c5hc0814377v3"	"1/19/2020"	"North America"	"1080p"	312330	2312	1288	60	1752	"N"	NA	194078	118252	1749
"7f9ru0509699e6"	"1/14/2020"	"North America"	"1080p"	289529	2088	1016	97	1571	"N"	NA	210817	78712	1298
"5c4sa1652585y2"	"3/11/2020"	"Middle East"	"240p"	342554	1284	558	31	1036	"N"	NA	243841	98713	218
"7j1zt8128753r4"	"10/17/2020"	"North America"	"1080p"	374172	2760	1143	17	2151	"N"	NA	242045	132127	1350
"4r6vy3415145c7"	"1/4/2020"	"Eastern Asia"	"1080p"	298401	2330	1296	24	1811	"N"	NA	191447	106954	336
"2p7yj4534671s6"	"11/24/2020"	"Eastern Asia"	"1080p"	314109	2596	1056	29	1778	"N"	NA	182432	131677	2721
"2b9xi3455598s9"	"1/19/2020"	"Eastern Europe"	"480p"	379246	1353	773	15	1363	"N"	NA	249167	130079	559
"4l0jg2763459g5"	"12/15/2020"	"Western Europe"	"1080p"	303573	2419	1018	138	1716	"N"	NA	147735	155838	391
"8j2fp4989565f7"	"9/18/2020"	"North America"	"1080p"	292339	2685	1199	90	1893	"N"	NA	167504	124835	101
"1m6qv3639246k5"	"5/6/2020"	"Middle East"	"720p"	349217	2424	1129	3	1339	"N"	NA	228523	120694	1175
"8c7kk7067761c6"	"5/28/2020"	"Caribbean"	"1080p"	386048	2196	1070	43	1925	"N"	NA	266108	119940	642
"6y6oi7334406w6"	"8/16/2020"	"South Europe"	"720p"	289457	2672	1071	96	1303	"N"	NA	191031	98426	413
"1v1ku8557016q6"	"9/10/2020"	"North America"	"720p"	311506	804	528	35	1646	"Y"	NA	156989	154517	1234
"6c8jh2033481h7"	"1/20/2020"	"North America"	"720p"	268884	2463	1011	16	1403	"N"	NA	198749	70135	163
"8i2ed8403352e6"	"12/27/2020"	"Eastern Asia"	"1080p"	329885	2549	1364	51	1737	"N"	NA	212356	117529	316
"5g5ws2244796p0"	"11/12/2020"	"South Asia"	"720p"	249327	2486	1265	95	1797	"N"	NA	147422	101905	62
"1j9pz0379232d2"	"4/26/2020"	"Western Europe"	"360p"	325253	811	474	58	1217	"Y"	NA	195395	129858	108
"1g4oc3369274p6"	"11/1/2020"	"Eastern Asia"	"720p"	348426	2539	1225	11	1358	"N"	NA	200436	147990	836
"7b0vj5663170e9"	"1/6/2020"	"Middle East"	"720p"	365559	2140	1233	109	1765	"N"	NA	210627	154932	88
"5s3oc9083150q1"	"7/10/2020"	"Eastern Europe"	"1080p"	256642	2448	1202	51	1540	"N"	NA	232460	24182	1096
"1s8aw3380021h5"	"3/29/2020"	"North America"	"1080p"	369918	2594	1098	57	2025	"N"	NA	232417	137501	1529
"7z8ad6672242a2"	"2/3/2020"	"North America"	"720p"	297162	2728	1060	19	1978	"N"	NA	161230	135932	393
"5y5kf9924492t1"	"5/2/2020"	"North America"	"144p"	291376	991	483	7	805	"N"	NA	192095	99281	20
"2y5re7909210a9"	"8/5/2020"	"Central America"	"1080p"	349408	2974	1145	31	1299	"N"	NA	262500	86908	373
"5i4hs4114471t1"	"11/22/2020"	"North America"	"480p"	260506	1459	816	91	1676	"N"	NA	187178	73328	290
"1y2mc1179188r2"	"8/8/2020"	"North America"	"720p"	333243	2557	1353	26	1566	"N"	NA	218703	114540	99
"4r1wn6595854x2"	"2/27/2020"	"Middle East"	"1080p"	311364	2127	1291	19	1906	"N"	NA	212494	98870	236
"7o3dn5044813t8"	"4/4/2020"	"North America"	"1080p"	393248	2191	1228	26	1715	"N"	NA	268324	124924	4558
"3u4ks5016129k1"	"11/27/2020"	"North America"	"720p"	328701	2445	1366	15	1488	"N"	NA	202846	125855	23
"4n1yv3834350v4"	"1/2/2020"	"Scandinavia"	"720p"	278499	802	447	18	1726	"Y"	NA	154321	124178	420
"4x1tb5294321y0"	"10/12/2020"	"South America"	"480p"	231896	1394	771	75	1312	"N"	NA	140826	91070	85
"9a9vl1798267q0"	"10/9/2020"	"Eastern Europe"	"1080p"	420760	862	499	14	1950	"Y"	NA	266281	154479	401
"2n4aq3586154l3"	"12/13/2020"	"Central Europe"	"1080p"	324239	946	488	6	1774	"Y"	NA	213018	111221	106
"0r1nz2182182d5"	"9/11/2020"	"Western Europe"	"1080p"	268367	2676	1229	35	1714	"N"	NA	185431	82936	1800
"2x5nh0174562j0"	"6/10/2020"	"Western Europe"	"360p"	362228	1316	538	21	1184	"N"	NA	225868	136360	167
"9j2ju6738407d3"	"8/18/2020"	"South America"	"1080p"	308874	2420	1165	238	1587	"N"	NA	172674	136200	267
"6i1pv5736060s7"	"3/20/2020"	"North America"	"1080p"	422154	2403	1123	117	1769	"N"	NA	283088	139066	2139
"1v4hr3886180d9"	"8/7/2020"	"Eastern Asia"	"720p"	311646	2325	1165	87	1637	"N"	NA	216360	95286	250
"0g5cg0899558s5"	"12/30/2020"	"Eastern Asia"	"720p"	349153	1959	1059	15	1660	"N"	NA	159800	189353	741
"8e3vs9689726r9"	"3/10/2020"	"Western Europe"	"720p"	365723	2593	1234	428	1617	"N"	NA	244694	121029	292
"3a0dp3070747r0"	"5/4/2020"	"Western Europe"	"1080p"	172411	2831	1227	30	1909	"N"	NA	97884	74527	181
"8c8ku6049681h8"	"2/3/2020"	"Eastern Europe"	"720p"	333749	2271	1230	19	1647	"N"	NA	180153	153596	239
"5o9rq6292578f3"	"6/17/2020"	"Central Europe"	"1080p"	303766	2824	1195	22	1595	"N"	NA	130303	173463	362
"9y9nz6269625z1"	"1/25/2020"	"Eastern Asia"	"720p"	341229	2350	1219	26	1736	"N"	NA	236607	104622	1273
"8l0eo0944797n7"	"8/16/2020"	"Eastern Asia"	"1080p"	394146	2636	1129	13	1873	"N"	NA	267641	126505	1588
"2y2rs0928861y5"	"5/8/2020"	"North America"	"720p"	343522	2365	1383	63	2020	"N"	NA	242750	100772	147
"1p9bz0216235t8"	"12/14/2020"	"South Asia"	"720p"	298101	2237	1183	5	1804	"N"	NA	166708	131393	997
"7s3ge1399174m5"	"4/20/2020"	"North America"	"720p"	278529	2553	1233	10	1629	"N"	NA	156791	121738	297
"3v0gw7374399g1"	"9/17/2020"	"Scandinavia"	"1080p"	257569	2803	1107	113	1681	"N"	NA	181372	76197	219
"3h0sh1778886e9"	"10/2/2020"	"Middle East"	"1080p"	408699	2902	1313	121	1832	"N"	NA	243201	165498	268
"4z1gq6749343z6"	"9/22/2020"	"Middle East"	"480p"	325656	1434	861	64	1055	"N"	NA	190408	135248	375
"7b5tj4298614y6"	"12/29/2020"	"Scandinavia"	"720p"	318190	2537	1077	25	1613	"N"	NA	217043	101147	211
"2c8zu2901063m3"	"5/9/2020"	"North America"	"1080p"	253112	2555	1197	18	1715	"N"	NA	187673	65439	1615
"9f7wo2196083g1"	"10/8/2020"	"South America"	"1080p"	291734	2242	1362	25	1866	"N"	NA	186210	105524	711
"0s9bv2238383b3"	"6/4/2020"	"Central Europe"	"1080p"	369551	2519	1197	28	1882	"N"	NA	246856	122695	245
"0s2bb1268249l2"	"4/9/2020"	"North America"	"1080p"	404894	2600	1263	40	1659	"N"	NA	308368	96526	210
"0g1wv8771857g2"	"9/20/2020"	"Western Europe"	"1080p"	297790	2631	1225	11	1669	"N"	NA	179974	117816	582
"8j8ap4860172h5"	"7/7/2020"	"Central America"	"720p"	241952	2462	1088	29	1735	"N"	NA	167489	74463	196
"1f0jf4967474c1"	"4/8/2020"	"North America"	"720p"	279425	2976	1279	48	1568	"N"	NA	165683	113742	405
"7c0pm4790133v3"	"10/31/2020"	"Eastern Asia"	"1080p"	316696	2527	1219	16	1761	"N"	NA	154590	162106	264
"0n5zm0097571j8"	"11/11/2020"	"North America"	"1080p"	281553	2468	1140	49	1688	"N"	NA	164794	116759	1327
"2i0sx5158384g2"	"7/5/2020"	"Eastern Asia"	"1080p"	304175	2863	1255	7	1809	"N"	NA	191957	112218	290
"3p8pg3150217k1"	"8/28/2020"	"Eastern Asia"	"360p"	363961	1082	720	21	1211	"N"	NA	200024	163937	31
"7y7gh7018257p7"	"3/26/2020"	"South America"	"1080p"	343287	2818	1250	11	1662	"N"	NA	173145	170142	706
"3i2fl3022057f3"	"7/22/2020"	"Eastern Asia"	"1080p"	317708	2284	1228	69	1889	"N"	NA	217489	100219	700
"7j8hb6891383a0"	"6/17/2020"	"North America"	"720p"	357605	2319	1249	22	1706	"N"	NA	225477	132128	281
"3n2nk0219966r4"	"9/19/2020"	"South Asia"	"1080p"	360672	2379	831	68	1797	"N"	NA	238696	121976	442
"2l7bv4242954i2"	"11/22/2020"	"Eastern Europe"	"1080p"	320074	2600	1123	28	1831	"N"	NA	187827	132247	1047
"2f1oh3407596e9"	"1/6/2020"	"Western Europe"	"720p"	361123	739	489	25	1567	"Y"	NA	232482	128641	813
"4q1ql4274625o4"	"3/8/2020"	"Middle East"	"1080p"	259814	787	621	23	1649	"Y"	NA	163768	96046	223
"2h2zv4955639u8"	"5/18/2020"	"South Asia"	"1080p"	319361	2133	1321	16	2130	"N"	NA	188374	130987	695
"7z8hs6299309o8"	"11/28/2020"	"Eastern Europe"	"1080p"	330796	2521	1190	37	1732	"N"	NA	209347	121449	416
"2t7em7424330f6"	"4/1/2020"	"Eastern Europe"	"1080p"	307971	2912	1093	41	1769	"N"	NA	153622	154349	441
"1t0ob9434339f3"	"8/14/2020"	"Eastern Asia"	"480p"	281764	1459	775	37	1511	"N"	NA	176686	105078	1180
"2h3mc2709094s5"	"2/6/2020"	"Southeast Asia"	"720p"	298763	2166	1098	118	1458	"N"	NA	190339	108424	136
"4c6lp7556808y5"	"3/25/2020"	"Western Europe"	"720p"	264979	2564	1238	37	1729	"N"	NA	201287	63692	495
"3f2xb7234003k6"	"2/2/2020"	"Eastern Asia"	"720p"	383828	1101	518	43	1495	"Y"	NA	258716	125112	515
"5l3cv4281083o3"	"12/30/2020"	"Scandinavia"	"1080p"	360815	2746	1283	89	1746	"N"	NA	214459	146356	1368
"1d2au3554457z6"	"11/26/2020"	"North America"	"720p"	279182	2605	1158	23	1650	"N"	NA	194927	84255	587
"4r6sr8783408r2"	"10/24/2020"	"North America"	"720p"	362694	2548	1158	21	1420	"N"	NA	237403	125291	120
"0p9ci0387745z1"	"9/30/2020"	"North America"	"1080p"	340166	717	464	27	1601	"Y"	NA	171434	168732	1970
"2t8as9519197x0"	"6/13/2020"	"North America"	"360p"	336934	1114	611	372	1328	"N"	NA	205818	131116	96
"0g6jb5550407u9"	"2/27/2020"	"Scandinavia"	"720p"	279243	2648	1199	30	1588	"N"	NA	144670	134573	399
"3q7fd7006271z2"	"4/23/2020"	"Central Europe"	"1080p"	287355	1267	449	116	1953	"Y"	NA	166257	121098	949
"3r1zb1413698n4"	"2/13/2020"	"South America"	"720p"	237691	954	538	7	1817	"Y"	NA	165376	72315	348
"4c1wp5181522f6"	"12/13/2020"	"North America"	"1080p"	345396	1981	1184	39	1863	"N"	NA	188612	156784	2103
"8y6sp2782642l8"	"3/26/2020"	"Eastern Asia"	"1080p"	277474	2329	1324	5	1723	"N"	NA	149358	128116	333
"9k6rc2287046z7"	"1/15/2020"	"North America"	"360p"	439124	1264	691	35	1201	"N"	NA	247171	191953	56
"1n7uv8371741p9"	"12/1/2020"	"Western Europe"	"1080p"	343306	1049	462	154	1715	"Y"	NA	200561	142745	586
"3r3wl2548451q1"	"11/15/2020"	"Eastern Africa"	"720p"	234581	1131	486	55	1558	"Y"	NA	167798	66783	439
"2g2ag3866891n1"	"8/24/2020"	"Western Europe"	"720p"	283490	2404	1420	9	1780	"N"	NA	190707	92783	877
"5f0om7737991q2"	"11/5/2020"	"Eastern Asia"	"720p"	269098	2412	1191	83	1504	"N"	NA	145457	123641	1867
"1r6hl3614011u9"	"1/28/2020"	"North America"	"720p"	353840	2505	1111	68	1520	"N"	NA	270547	83293	651
"4x5ek6817241p3"	"11/2/2020"	"Eastern Europe"	"1080p"	326078	1016	412	7	1657	"Y"	NA	201950	124128	520
"4r5bq0736724p5"	"12/14/2020"	"North America"	"720p"	398929	881	592	17	1529	"Y"	NA	264324	134605	991
"0x5ny0198478h9"	"11/21/2020"	"North America"	"720p"	371120	2885	1004	14	1405	"N"	NA	226277	144843	894
"2s8bj6727162v7"	"4/9/2020"	"Middle East"	"1080p"	340216	2464	1317	13	1632	"N"	NA	217296	122920	602
"0i9kl1566590u6"	"8/12/2020"	"South Europe"	"1080p"	342744	2544	1105	6	1471	"N"	NA	156544	186200	748
"1a6lh1193463k3"	"1/10/2020"	"South America"	"720p"	410002	2246	1513	5	1632	"N"	NA	251945	158057	522
"7y8se0373078u2"	"3/13/2020"	"Eastern Asia"	"1080p"	352226	1822	1200	42	1944	"N"	NA	259119	93107	306
"1v2qe3308908s3"	"12/16/2020"	"North America"	"720p"	387507	2404	1056	17	1687	"N"	NA	241641	145866	1062
"5n1mr9281948z6"	"11/12/2020"	"Central Europe"	"480p"	358956	1593	819	8	1469	"N"	NA	208931	150025	174
"3s8xv5829489v4"	"3/19/2020"	"North America"	"1080p"	394243	1816	1028	11	1715	"N"	NA	207148	187095	670
"5m0ah6100870o4"	"11/14/2020"	"Eastern Asia"	"720p"	289881	2810	1376	224	1617	"N"	NA	171870	118011	294
"4r5qj6253448i6"	"6/2/2020"	"North America"	"1080p"	407207	2821	1368	49	1797	"N"	NA	267857	139350	939
"5t8fi9094924l8"	"8/19/2020"	"South Europe"	"480p"	311462	1570	766	65	1365	"N"	NA	207895	103567	208
"2i9ju7467181o9"	"4/15/2020"	"Central Europe"	"1080p"	249247	3080	1191	133	1849	"N"	NA	197519	51728	248
"6z4cl3823384e9"	"8/13/2020"	"Scandinavia"	"1080p"	325226	2464	1201	20	2024	"N"	NA	204492	120734	1689
"1h5et3212973t5"	"4/23/2020"	"North America"	"1080p"	372200	2341	1314	52	1754	"N"	NA	247458	124742	567
"5t2bt0767389j5"	"10/30/2020"	"North America"	"1080p"	379061	2365	1228	23	1660	"N"	NA	197757	181304	291
"6z5ba0710256w1"	"5/12/2020"	"South Asia"	"1080p"	282249	2944	1197	68	1694	"N"	NA	214570	67679	300
"4p0tb9205350t2"	"12/27/2020"	"North America"	"1080p"	331481	2658	1191	25	1910	"N"	NA	236210	95271	3762
"7c5cf0423332r4"	"12/23/2020"	"Eastern Asia"	"360p"	310998	1130	583	21	1286	"N"	NA	201986	109012	89
"2o7uh6443710b0"	"7/25/2020"	"North America"	"1080p"	305845	783	433	159	1957	"Y"	NA	212852	92993	184
"0x2tl2221000j9"	"9/14/2020"	"South Asia"	"1080p"	340156	2547	1277	18	1800	"N"	NA	203635	136521	124
"4w8pk4669221h7"	"3/6/2020"	"Eastern Asia"	"360p"	294595	1186	625	97	1188	"N"	NA	182160	112435	38
"5e4gt8008688a9"	"12/15/2020"	"Eastern Asia"	"1080p"	275690	2700	1214	47	1868	"N"	NA	191786	83904	866
"8e6ws1906336f5"	"9/17/2020"	"Middle East"	"720p"	279840	2052	1256	60	1491	"N"	NA	182027	97813	724
"8q2xc4088610c7"	"4/17/2020"	"Eastern Asia"	"720p"	350966	2486	975	69	1377	"N"	NA	219290	131676	671
"7s5bt9190693u7"	"9/30/2020"	"Central America"	"720p"	242026	3094	1141	35	1580	"N"	NA	167144	74882	1344
"0n0jr0676009i1"	"11/4/2020"	"Central Africa"	"720p"	373531	1194	454	57	1375	"Y"	NA	247758	125773	85
"2v3lm0013155l6"	"4/24/2020"	"North America"	"1080p"	274995	2747	1162	97	1620	"N"	NA	173176	101819	440
"9m9gp2942346d2"	"1/15/2020"	"North America"	"1080p"	368139	1121	642	75	1706	"Y"	NA	207783	160356	322
"4j9pa8446270g2"	"10/9/2020"	"North America"	"1080p"	322979	2030	1333	14	1933	"N"	NA	231648	91331	2061
"7m9cn0912298i1"	"5/31/2020"	"South Asia"	"720p"	378552	2278	1216	146	1736	"N"	NA	246481	132071	1753
"3p4wc2088176n8"	"7/15/2020"	"North America"	"1080p"	332344	2046	1225	31	1864	"N"	NA	229985	102359	211
"5e7ki3431649w6"	"8/2/2020"	"Central Europe"	"720p"	229215	2370	1156	30	1446	"N"	NA	175480	53735	648
"7a5oa6183288v5"	"3/18/2020"	"Eastern Asia"	"720p"	346941	2238	1271	18	1737	"N"	NA	175638	171303	249
"1o8hw1230467f2"	"2/22/2020"	"South Europe"	"360p"	293765	1235	661	19	1158	"N"	NA	170892	122873	11
"0h3ix2744110m8"	"10/25/2020"	"North America"	"1080p"	310001	2285	1237	101	1903	"N"	NA	165856	144145	594
"4z4pa5304712e7"	"2/20/2020"	"Caribbean"	"1080p"	305020	2145	1224	180	1780	"N"	NA	191072	113948	1255
"8y0jk0179796u1"	"10/25/2020"	"North America"	"1080p"	337077	2514	1457	38	1917	"N"	NA	206752	130325	159
"5x4qx4132812c3"	"12/2/2020"	"North America"	"1080p"	324544	2904	1227	20	1647	"N"	NA	206981	117563	62
"8i7gy4372161n7"	"1/28/2020"	"South America"	"1080p"	244723	1907	1255	6	1938	"N"	NA	175130	69593	304
"7x1ha8026322t3"	"11/28/2020"	"Eastern Asia"	"1080p"	351646	2897	1265	47	1792	"N"	NA	217739	133907	1715
"5s4ix9033017n4"	"9/10/2020"	"Western Europe"	"1080p"	317283	2258	1258	336	1866	"N"	NA	211954	105329	658
"7l7gy1914541e5"	"9/17/2020"	"Western Africa"	"1080p"	399140	984	480	11	1920	"Y"	NA	226603	172537	909
"2d7bi1402163q2"	"12/21/2020"	"North America"	"1080p"	366400	2218	1243	19	1536	"N"	NA	246754	119646	114
"5s4mc0092848v6"	"8/23/2020"	"South America"	"1080p"	325546	2907	1122	26	1825	"N"	NA	205982	119564	785
"5u5dg9001987k2"	"10/31/2020"	"North America"	"480p"	233444	1025	445	17	1406	"Y"	NA	160200	73244	151
"1y5pv1899332b9"	"7/25/2020"	"Eastern Asia"	"720p"	323208	2606	1085	32	1413	"N"	NA	183465	139743	545
"0s3jq8867505b2"	"12/17/2020"	"Eastern Europe"	"720p"	252984	2291	1146	43	1686	"N"	NA	208134	44850	244
"8t6ya9460018r7"	"10/26/2020"	"Eastern Asia"	"1080p"	352776	2439	1007	27	1613	"N"	NA	231483	121293	752
"5b5bx3286384s7"	"8/13/2020"	"Scandinavia"	"1080p"	287045	2639	1345	27	1918	"N"	NA	185195	101850	75
"6j3qu5195361o2"	"12/23/2020"	"Eastern Europe"	"1080p"	303320	1966	1212	32	2063	"N"	NA	193317	110003	1552
"7p0aj6564942h6"	"3/12/2020"	"North America"	"1080p"	306219	2588	1267	37	2071	"N"	NA	182129	124090	327
"3d9fa7709844p9"	"3/19/2020"	"Central Europe"	"720p"	355816	2106	1215	41	1524	"N"	NA	183741	172075	2023
"4f5je3978437v2"	"6/9/2020"	"South Africa"	"1080p"	311311	2429	1275	38	1804	"N"	NA	170358	140953	514
"3h5xx2291329z7"	"10/3/2020"	"North America"	"720p"	322498	2871	1159	9	1621	"N"	NA	184780	137718	206
"5i5lw4603654d5"	"8/21/2020"	"South Europe"	"1080p"	343133	2494	984	8	1718	"N"	NA	229366	113767	1649
"7w7kq5957115n9"	"11/14/2020"	"Central Europe"	"1080p"	320101	2519	1058	18	1843	"N"	NA	222461	97640	337
"7c0rz8542207h7"	"4/25/2020"	"Western Europe"	"1080p"	296956	2536	1183	56	1918	"N"	NA	183404	113552	224
"7l9lm8646775u1"	"12/16/2020"	"Eastern Europe"	"1080p"	349263	2669	1289	34	1810	"N"	NA	210088	139175	1506
"6t6wc7334466d5"	"5/25/2020"	"Western Africa"	"720p"	324643	2525	1165	35	1600	"N"	NA	188640	136003	239
"6p6zx8189521t3"	"7/29/2020"	"Central Europe"	"720p"	240089	2003	974	13	1487	"N"	NA	128969	111120	381
"3v3zw1930931g5"	"8/4/2020"	"Eastern Asia"	"1080p"	338933	2747	1100	27	1753	"N"	NA	203872	135061	83
"6m1os9728009i7"	"6/14/2020"	"Western Europe"	"720p"	247902	2536	1123	177	1838	"N"	NA	114427	133475	397
"6r1xl7098467m4"	"8/19/2020"	"Eastern Europe"	"1080p"	302861	2495	1333	10	1898	"N"	NA	176680	126181	1762
