"id"	"date_published"	"region"	"quality"	"views"	"likes"	"shares"	"tags"	"recommendations"	"report"	"duration"	"day_views"	"night_views"	"size"
"7i0vp7795744r8"	"5/11/2020"	"South Europe"	"240p"	330690	706	527	13	1163	"Y"	565	232628	98062	53
"5r2cb7185183n0"	"11/20/2020"	"South Asia"	"720p"	415164	2298	1292	7	1606	"N"	2171	255039	160125	1168
"0h9au2212295z3"	"1/9/2020"	"North America"	"1080p"	324150	2577	1157	65	1540	"N"	421	197564	126586	350
"0d5xs1077533u4"	"1/1/2020"	"Western Europe"	"480p"	330472	1712	839	46	1343	"N"	517	162869	167603	123
"9n9cd8300668d8"	"6/1/2020"	"South Europe"	"720p"	326207	2668	1139	185	1586	"N"	372	161037	165170	194
"3r8qx3128363p5"	"4/3/2020"	"North America"	"1080p"	360150	2550	1280	7	1771	"N"	361	217807	142343	294
"5d1xu3964144b8"	"4/2/2020"	"Western Europe"	"1080p"	272034	2089	1136	25	1829	"N"	1182	182465	89569	974
"0b7ip4946542s0"	"1/19/2020"	"Central Europe"	"1080p"	332688	2351	1295	104	1673	"N"	657	216833	115855	542
"1e8yq6648199f9"	"7/26/2020"	"North America"	"144p"	327789	787	538	4	685	"Y"	3890	194723	133066	198
"5p5nh2154822l4"	"9/10/2020"	"North America"	"1080p"	366094	2609	1318	51	1886	"N"	792	239881	126213	656
"8y5xk5306229k1"	"6/27/2020"	"Scandinavia"	"480p"	264049	1674	879	17	1505	"N"	873	138739	125310	227
"2y0co2252859g6"	"8/10/2020"	"Eastern Asia"	"720p"	317063	2452	1150	23	1714	"N"	753	196943	120120	409
"4z3lx1017006e4"	"12/10/2020"	"Eastern Asia"	"720p"	383439	2483	1127	75	1581	"N"	792	274663	108776	435
"6b2ze1667945x8"	"1/8/2020"	"North America"	"720p"	335437	2266	1190	9	1415	"N"	977	218387	117050	522
"2v4yp4515084m0"	"5/22/2020"	"South America"	"1080p"	417721	2209	1271	3	1679	"N"	306	274822	142899	255
"2d0li4714458h6"	"5/15/2020"	"Eastern Europe"	"1080p"	259841	2458	1422	48	1824	"N"	728	177324	82517	603
"1j6aq5400203b0"	"1/28/2020"	"Western Europe"	"480p"	290128	1374	814	14	1624	"N"	2294	149935	140193	560
"7b8wa0814658a1"	"10/9/2020"	"Eastern Europe"	"720p"	367516	3252	1185	112	1402	"N"	2626	270837	96679	1389
"5t6nn2701975j0"	"12/1/2020"	"Eastern Asia"	"1080p"	375983	2639	1070	51	1744	"N"	601	274782	101201	496
"5u4wd9270842k5"	"6/14/2020"	"Middle East"	"720p"	253272	2888	1158	82	1647	"N"	270	122220	131052	142
"2r0mp6825391g7"	"1/23/2020"	"North America"	"720p"	297066	2386	1184	29	1581	"N"	1537	178226	118840	807
"7l7ah7406893g1"	"11/10/2020"	"Western Europe"	"1080p"	365250	2780	995	76	1863	"N"	630	227599	137651	518
"8n4hr6241556c6"	"11/29/2020"	"North America"	"720p"	386439	2621	1343	35	1602	"N"	726	181655	204784	388
"2d3za8162017g8"	"2/23/2020"	"Eastern Asia"	"480p"	355374	1480	726	51	981	"N"	1288	206581	148793	316
"3g2mn6443387u7"	"7/3/2020"	"Central Africa"	"720p"	298604	2508	1408	164	1453	"N"	521	181214	117390	290
"1v6uf5710596g5"	"2/15/2020"	"South Africa"	"480p"	355633	1596	731	38	1416	"N"	591	230097	125536	144
"9t3vj5402933m1"	"12/21/2020"	"Eastern Asia"	"720p"	304500	2677	1263	72	1710	"N"	959	210097	94403	513
"5e9ac1794128a3"	"10/20/2020"	"South Europe"	"720p"	300221	2157	1242	46	1769	"N"	851	145964	154257	454
"3m8dp3811063d3"	"2/24/2020"	"Middle East"	"720p"	329384	2397	1306	13	1722	"N"	1185	170582	158802	624
"1p3hn8919052j1"	"7/15/2020"	"Central Europe"	"1080p"	257744	2431	1185	66	1795	"N"	530	135501	122243	452
"6o2so6870164s4"	"12/15/2020"	"Scandinavia"	"1080p"	425723	2355	1159	176	1642	"N"	601	306857	118866	490
"8c2na3005009c6"	"2/16/2020"	"South Europe"	"1080p"	304264	2710	1037	56	1953	"N"	409	157940	146324	329
"5a3is4825284v0"	"10/1/2020"	"Western Europe"	"1080p"	302527	2188	1024	14	1629	"N"	5924	183210	119317	4922
"7f1rc0425309b0"	"3/7/2020"	"North America"	"1080p"	300584	3034	1257	177	1805	"N"	1641	199470	101114	1358
"4b7kq6810586m3"	"9/10/2020"	"North America"	"1080p"	298475	2218	1053	24	1864	"N"	1771	230002	68473	1477
"5o4uj1993190p7"	"9/25/2020"	"Scandinavia"	"720p"	308413	2734	1308	57	1669	"N"	77	228384	80029	57
"8k8zi4394153l9"	"4/4/2020"	"North America"	"1080p"	237040	2654	1423	39	2006	"N"	326	100514	136526	266
"5c5hc0814377v3"	"1/19/2020"	"North America"	"1080p"	312330	2312	1288	60	1752	"N"	2097	194078	118252	1749
"7f9ru0509699e6"	"1/14/2020"	"North America"	"1080p"	289529	2088	1016	97	1571	"N"	1556	210817	78712	1298
"5c4sa1652585y2"	"3/11/2020"	"Middle East"	"240p"	342554	1284	558	31	1036	"N"	2620	243841	98713	218
"7j1zt8128753r4"	"10/17/2020"	"North America"	"1080p"	374172	2760	1143	17	2151	"N"	1621	242045	132127	1350
"4r6vy3415145c7"	"1/4/2020"	"Eastern Asia"	"1080p"	298401	2330	1296	24	1811	"N"	404	191447	106954	336
"2p7yj4534671s6"	"11/24/2020"	"Eastern Asia"	"1080p"	314109	2596	1056	29	1778	"N"	3264	182432	131677	2721
"2b9xi3455598s9"	"1/19/2020"	"Eastern Europe"	"480p"	379246	1353	773	15	1363	"N"	2270	249167	130079	559
"4l0jg2763459g5"	"12/15/2020"	"Western Europe"	"1080p"	303573	2419	1018	138	1716	"N"	470	147735	155838	391
"8j2fp4989565f7"	"9/18/2020"	"North America"	"1080p"	292339	2685	1199	90	1893	"N"	118	167504	124835	101
"1m6qv3639246k5"	"5/6/2020"	"Middle East"	"720p"	349217	2424	1129	3	1339	"N"	2201	228523	120694	1175
"8c7kk7067761c6"	"5/28/2020"	"Caribbean"	"1080p"	386048	2196	1070	43	1925	"N"	768	266108	119940	642
"6y6oi7334406w6"	"8/16/2020"	"South Europe"	"720p"	289457	2672	1071	96	1303	"N"	772	191031	98426	413
"1v1ku8557016q6"	"9/10/2020"	"North America"	"720p"	311506	804	528	35	1646	"Y"	2330	156989	154517	1234
"6c8jh2033481h7"	"1/20/2020"	"North America"	"720p"	268884	2463	1011	16	1403	"N"	286	198749	70135	163
"8i2ed8403352e6"	"12/27/2020"	"Eastern Asia"	"1080p"	329885	2549	1364	51	1737	"N"	386	212356	117529	316
"5g5ws2244796p0"	"11/12/2020"	"South Asia"	"720p"	249327	2486	1265	95	1797	"N"	99	147422	101905	62
"1j9pz0379232d2"	"4/26/2020"	"Western Europe"	"360p"	325253	811	474	58	1217	"Y"	826	195395	129858	108
"1g4oc3369274p6"	"11/1/2020"	"Eastern Asia"	"720p"	348426	2539	1225	11	1358	"N"	1567	200436	147990	836
"7b0vj5663170e9"	"1/6/2020"	"Middle East"	"720p"	365559	2140	1233	109	1765	"N"	180	210627	154932	88
"5s3oc9083150q1"	"7/10/2020"	"Eastern Europe"	"1080p"	256642	2448	1202	51	1540	"N"	1320	232460	24182	1096
"1s8aw3380021h5"	"3/29/2020"	"North America"	"1080p"	369918	2594	1098	57	2025	"N"	1847	232417	137501	1529
"7z8ad6672242a2"	"2/3/2020"	"North America"	"720p"	297162	2728	1060	19	1978	"N"	730	161230	135932	393
"5y5kf9924492t1"	"5/2/2020"	"North America"	"144p"	291376	991	483	7	805	"N"	270	192095	99281	20
"2y5re7909210a9"	"8/5/2020"	"Central America"	"1080p"	349408	2974	1145	31	1299	"N"	446	262500	86908	373
"5i4hs4114471t1"	"11/22/2020"	"North America"	"480p"	260506	1459	816	91	1676	"N"	1195	187178	73328	290
"1y2mc1179188r2"	"8/8/2020"	"North America"	"720p"	333243	2557	1353	26	1566	"N"	163	218703	114540	99
"4r1wn6595854x2"	"2/27/2020"	"Middle East"	"1080p"	311364	2127	1291	19	1906	"N"	287	212494	98870	236
"7o3dn5044813t8"	"4/4/2020"	"North America"	"1080p"	393248	2191	1228	26	1715	"N"	5467	268324	124924	4558
"3u4ks5016129k1"	"11/27/2020"	"North America"	"720p"	328701	2445	1366	15	1488	"N"	81	202846	125855	23
"4n1yv3834350v4"	"1/2/2020"	"Scandinavia"	"720p"	278499	802	447	18	1726	"Y"	789	154321	124178	420
"4x1tb5294321y0"	"10/12/2020"	"South America"	"480p"	231896	1394	771	75	1312	"N"	318	140826	91070	85
"9a9vl1798267q0"	"10/9/2020"	"Eastern Europe"	"1080p"	420760	862	499	14	1950	"Y"	508	266281	154479	401
"2n4aq3586154l3"	"12/13/2020"	"Central Europe"	"1080p"	324239	946	488	6	1774	"Y"	119	213018	111221	106
"0r1nz2182182d5"	"9/11/2020"	"Western Europe"	"1080p"	268367	2676	1229	35	1714	"N"	2134	185431	82936	1800
"2x5nh0174562j0"	"6/10/2020"	"Western Europe"	"360p"	362228	1316	538	21	1184	"N"	1387	225868	136360	167
"9j2ju6738407d3"	"8/18/2020"	"South America"	"1080p"	308874	2420	1165	238	1587	"N"	333	172674	136200	267
"6i1pv5736060s7"	"3/20/2020"	"North America"	"1080p"	422154	2403	1123	117	1769	"N"	2548	283088	139066	2139
"1v4hr3886180d9"	"8/7/2020"	"Eastern Asia"	"720p"	311646	2325	1165	87	1637	"N"	465	216360	95286	250
"0g5cg0899558s5"	"12/30/2020"	"Eastern Asia"	"720p"	349153	1959	1059	15	1660	"N"	1393	159800	189353	741
"8e3vs9689726r9"	"3/10/2020"	"Western Europe"	"720p"	365723	2593	1234	428	1617	"N"	553	244694	121029	292
"3a0dp3070747r0"	"5/4/2020"	"Western Europe"	"1080p"	172411	2831	1227	30	1909	"N"	212	97884	74527	181
"8c8ku6049681h8"	"2/3/2020"	"Eastern Europe"	"720p"	333749	2271	1230	19	1647	"N"	462	180153	153596	239
"5o9rq6292578f3"	"6/17/2020"	"Central Europe"	"1080p"	303766	2824	1195	22	1595	"N"	447	130303	173463	362
"9y9nz6269625z1"	"1/25/2020"	"Eastern Asia"	"720p"	341229	2350	1219	26	1736	"N"	2354	236607	104622	1273
"8l0eo0944797n7"	"8/16/2020"	"Eastern Asia"	"1080p"	394146	2636	1129	13	1873	"N"	1904	267641	126505	1588
"2y2rs0928861y5"	"5/8/2020"	"North America"	"720p"	343522	2365	1383	63	2020	"N"	301	242750	100772	147
"1p9bz0216235t8"	"12/14/2020"	"South Asia"	"720p"	298101	2237	1183	5	1804	"N"	1887	166708	131393	997
"7s3ge1399174m5"	"4/20/2020"	"North America"	"720p"	278529	2553	1233	10	1629	"N"	561	156791	121738	297
"3v0gw7374399g1"	"9/17/2020"	"Scandinavia"	"1080p"	257569	2803	1107	113	1681	"N"	293	181372	76197	219
"3h0sh1778886e9"	"10/2/2020"	"Middle East"	"1080p"	408699	2902	1313	121	1832	"N"	317	243201	165498	268
"4z1gq6749343z6"	"9/22/2020"	"Middle East"	"480p"	325656	1434	861	64	1055	"N"	1483	190408	135248	375
"7b5tj4298614y6"	"12/29/2020"	"Scandinavia"	"720p"	318190	2537	1077	25	1613	"N"	413	217043	101147	211
"2c8zu2901063m3"	"5/9/2020"	"North America"	"1080p"	253112	2555	1197	18	1715	"N"	1952	187673	65439	1615
"9f7wo2196083g1"	"10/8/2020"	"South America"	"1080p"	291734	2242	1362	25	1866	"N"	831	186210	105524	711
"0s9bv2238383b3"	"6/4/2020"	"Central Europe"	"1080p"	369551	2519	1197	28	1882	"N"	290	246856	122695	245
"0s2bb1268249l2"	"4/9/2020"	"North America"	"1080p"	404894	2600	1263	40	1659	"N"	245	308368	96526	210
"0g1wv8771857g2"	"9/20/2020"	"Western Europe"	"1080p"	297790	2631	1225	11	1669	"N"	702	179974	117816	582
"8j8ap4860172h5"	"7/7/2020"	"Central America"	"720p"	241952	2462	1088	29	1735	"N"	416	167489	74463	196
"1f0jf4967474c1"	"4/8/2020"	"North America"	"720p"	279425	2976	1279	48	1568	"N"	751	165683	113742	405
"7c0pm4790133v3"	"10/31/2020"	"Eastern Asia"	"1080p"	316696	2527	1219	16	1761	"N"	286	154590	162106	264
"0n5zm0097571j8"	"11/11/2020"	"North America"	"1080p"	281553	2468	1140	49	1688	"N"	1593	164794	116759	1327
"2i0sx5158384g2"	"7/5/2020"	"Eastern Asia"	"1080p"	304175	2863	1255	7	1809	"N"	367	191957	112218	290
"3p8pg3150217k1"	"8/28/2020"	"Eastern Asia"	"360p"	363961	1082	720	21	1211	"N"	221	200024	163937	31
"7y7gh7018257p7"	"3/26/2020"	"South America"	"1080p"	343287	2818	1250	11	1662	"N"	847	173145	170142	706
"3i2fl3022057f3"	"7/22/2020"	"Eastern Asia"	"1080p"	317708	2284	1228	69	1889	"N"	844	217489	100219	700
"7j8hb6891383a0"	"6/17/2020"	"North America"	"720p"	357605	2319	1249	22	1706	"N"	523	225477	132128	281
"3n2nk0219966r4"	"9/19/2020"	"South Asia"	"1080p"	360672	2379	831	68	1797	"N"	526	238696	121976	442
"2l7bv4242954i2"	"11/22/2020"	"Eastern Europe"	"1080p"	320074	2600	1123	28	1831	"N"	1272	187827	132247	1047
"2f1oh3407596e9"	"1/6/2020"	"Western Europe"	"720p"	361123	739	489	25	1567	"Y"	1488	232482	128641	813
"4q1ql4274625o4"	"3/8/2020"	"Middle East"	"1080p"	259814	787	621	23	1649	"Y"	274	163768	96046	223
"2h2zv4955639u8"	"5/18/2020"	"South Asia"	"1080p"	319361	2133	1321	16	2130	"N"	846	188374	130987	695
"7z8hs6299309o8"	"11/28/2020"	"Eastern Europe"	"1080p"	330796	2521	1190	37	1732	"N"	512	209347	121449	416
"2t7em7424330f6"	"4/1/2020"	"Eastern Europe"	"1080p"	307971	2912	1093	41	1769	"N"	525	153622	154349	441
"1t0ob9434339f3"	"8/14/2020"	"Eastern Asia"	"480p"	281764	1459	775	37	1511	"N"	4775	176686	105078	1180
"2h3mc2709094s5"	"2/6/2020"	"Southeast Asia"	"720p"	298763	2166	1098	118	1458	"N"	273	190339	108424	136
"4c6lp7556808y5"	"3/25/2020"	"Western Europe"	"720p"	264979	2564	1238	37	1729	"N"	924	201287	63692	495
"3f2xb7234003k6"	"2/2/2020"	"Eastern Asia"	"720p"	383828	1101	518	43	1495	"Y"	953	258716	125112	515
"5l3cv4281083o3"	"12/30/2020"	"Scandinavia"	"1080p"	360815	2746	1283	89	1746	"N"	1658	214459	146356	1368
"1d2au3554457z6"	"11/26/2020"	"North America"	"720p"	279182	2605	1158	23	1650	"N"	1093	194927	84255	587
"4r6sr8783408r2"	"10/24/2020"	"North America"	"720p"	362694	2548	1158	21	1420	"N"	244	237403	125291	120
"0p9ci0387745z1"	"9/30/2020"	"North America"	"1080p"	340166	717	464	27	1601	"Y"	2362	171434	168732	1970
"2t8as9519197x0"	"6/13/2020"	"North America"	"360p"	336934	1114	611	372	1328	"N"	713	205818	131116	96
"0g6jb5550407u9"	"2/27/2020"	"Scandinavia"	"720p"	279243	2648	1199	30	1588	"N"	760	144670	134573	399
"3q7fd7006271z2"	"4/23/2020"	"Central Europe"	"1080p"	287355	1267	449	116	1953	"Y"	1135	166257	121098	949
"3r1zb1413698n4"	"2/13/2020"	"South America"	"720p"	237691	954	538	7	1817	"Y"	636	165376	72315	348
"4c1wp5181522f6"	"12/13/2020"	"North America"	"1080p"	345396	1981	1184	39	1863	"N"	2529	188612	156784	2103
"8y6sp2782642l8"	"3/26/2020"	"Eastern Asia"	"1080p"	277474	2329	1324	5	1723	"N"	415	149358	128116	333
"9k6rc2287046z7"	"1/15/2020"	"North America"	"360p"	439124	1264	691	35	1201	"N"	322	247171	191953	56
"1n7uv8371741p9"	"12/1/2020"	"Western Europe"	"1080p"	343306	1049	462	154	1715	"Y"	691	200561	142745	586
"3r3wl2548451q1"	"11/15/2020"	"Eastern Africa"	"720p"	234581	1131	486	55	1558	"Y"	792	167798	66783	439
"2g2ag3866891n1"	"8/24/2020"	"Western Europe"	"720p"	283490	2404	1420	9	1780	"N"	1648	190707	92783	877
"5f0om7737991q2"	"11/5/2020"	"Eastern Asia"	"720p"	269098	2412	1191	83	1504	"N"	3486	145457	123641	1867
"1r6hl3614011u9"	"1/28/2020"	"North America"	"720p"	353840	2505	1111	68	1520	"N"	1192	270547	83293	651
"4x5ek6817241p3"	"11/2/2020"	"Eastern Europe"	"1080p"	326078	1016	412	7	1657	"Y"	621	201950	124128	520
"4r5bq0736724p5"	"12/14/2020"	"North America"	"720p"	398929	881	592	17	1529	"Y"	1871	264324	134605	991
"0x5ny0198478h9"	"11/21/2020"	"North America"	"720p"	371120	2885	1004	14	1405	"N"	1671	226277	144843	894
"2s8bj6727162v7"	"4/9/2020"	"Middle East"	"1080p"	340216	2464	1317	13	1632	"N"	745	217296	122920	602
"0i9kl1566590u6"	"8/12/2020"	"South Europe"	"1080p"	342744	2544	1105	6	1471	"N"	901	156544	186200	748
"1a6lh1193463k3"	"1/10/2020"	"South America"	"720p"	410002	2246	1513	5	1632	"N"	996	251945	158057	522
"7y8se0373078u2"	"3/13/2020"	"Eastern Asia"	"1080p"	352226	1822	1200	42	1944	"N"	373	259119	93107	306
"1v2qe3308908s3"	"12/16/2020"	"North America"	"720p"	387507	2404	1056	17	1687	"N"	1995	241641	145866	1062
"5n1mr9281948z6"	"11/12/2020"	"Central Europe"	"480p"	358956	1593	819	8	1469	"N"	697	208931	150025	174
"3s8xv5829489v4"	"3/19/2020"	"North America"	"1080p"	394243	1816	1028	11	1715	"N"	820	207148	187095	670
"5m0ah6100870o4"	"11/14/2020"	"Eastern Asia"	"720p"	289881	2810	1376	224	1617	"N"	507	171870	118011	294
"4r5qj6253448i6"	"6/2/2020"	"North America"	"1080p"	407207	2821	1368	49	1797	"N"	1109	267857	139350	939
"5t8fi9094924l8"	"8/19/2020"	"South Europe"	"480p"	311462	1570	766	65	1365	"N"	788	207895	103567	208
"2i9ju7467181o9"	"4/15/2020"	"Central Europe"	"1080p"	249247	3080	1191	133	1849	"N"	291	197519	51728	248
"6z4cl3823384e9"	"8/13/2020"	"Scandinavia"	"1080p"	325226	2464	1201	20	2024	"N"	2010	204492	120734	1689
"1h5et3212973t5"	"4/23/2020"	"North America"	"1080p"	372200	2341	1314	52	1754	"N"	674	247458	124742	567
"5t2bt0767389j5"	"10/30/2020"	"North America"	"1080p"	379061	2365	1228	23	1660	"N"	365	197757	181304	291
"6z5ba0710256w1"	"5/12/2020"	"South Asia"	"1080p"	282249	2944	1197	68	1694	"N"	347	214570	67679	300
"4p0tb9205350t2"	"12/27/2020"	"North America"	"1080p"	331481	2658	1191	25	1910	"N"	4511	236210	95271	3762
"7c5cf0423332r4"	"12/23/2020"	"Eastern Asia"	"360p"	310998	1130	583	21	1286	"N"	616	201986	109012	89
"2o7uh6443710b0"	"7/25/2020"	"North America"	"1080p"	305845	783	433	159	1957	"Y"	228	212852	92993	184
"0x2tl2221000j9"	"9/14/2020"	"South Asia"	"1080p"	340156	2547	1277	18	1800	"N"	154	203635	136521	124
"4w8pk4669221h7"	"3/6/2020"	"Eastern Asia"	"360p"	294595	1186	625	97	1188	"N"	234	182160	112435	38
"5e4gt8008688a9"	"12/15/2020"	"Eastern Asia"	"1080p"	275690	2700	1214	47	1868	"N"	1026	191786	83904	866
"8e6ws1906336f5"	"9/17/2020"	"Middle East"	"720p"	279840	2052	1256	60	1491	"N"	1355	182027	97813	724
"8q2xc4088610c7"	"4/17/2020"	"Eastern Asia"	"720p"	350966	2486	975	69	1377	"N"	1272	219290	131676	671
"7s5bt9190693u7"	"9/30/2020"	"Central America"	"720p"	242026	3094	1141	35	1580	"N"	2502	167144	74882	1344
"0n0jr0676009i1"	"11/4/2020"	"Central Africa"	"720p"	373531	1194	454	57	1375	"Y"	169	247758	125773	85
"2v3lm0013155l6"	"4/24/2020"	"North America"	"1080p"	274995	2747	1162	97	1620	"N"	522	173176	101819	440
"9m9gp2942346d2"	"1/15/2020"	"North America"	"1080p"	368139	1121	642	75	1706	"Y"	386	207783	160356	322
"4j9pa8446270g2"	"10/9/2020"	"North America"	"1080p"	322979	2030	1333	14	1933	"N"	2464	231648	91331	2061
"7m9cn0912298i1"	"5/31/2020"	"South Asia"	"720p"	378552	2278	1216	146	1736	"N"	3300	246481	132071	1753
"3p4wc2088176n8"	"7/15/2020"	"North America"	"1080p"	332344	2046	1225	31	1864	"N"	257	229985	102359	211
"5e7ki3431649w6"	"8/2/2020"	"Central Europe"	"720p"	229215	2370	1156	30	1446	"N"	1212	175480	53735	648
"7a5oa6183288v5"	"3/18/2020"	"Eastern Asia"	"720p"	346941	2238	1271	18	1737	"N"	464	175638	171303	249
"1o8hw1230467f2"	"2/22/2020"	"South Europe"	"360p"	293765	1235	661	19	1158	"N"	224	170892	122873	11
"0h3ix2744110m8"	"10/25/2020"	"North America"	"1080p"	310001	2285	1237	101	1903	"N"	701	165856	144145	594
"4z4pa5304712e7"	"2/20/2020"	"Caribbean"	"1080p"	305020	2145	1224	180	1780	"N"	1518	191072	113948	1255
"8y0jk0179796u1"	"10/25/2020"	"North America"	"1080p"	337077	2514	1457	38	1917	"N"	197	206752	130325	159
"5x4qx4132812c3"	"12/2/2020"	"North America"	"1080p"	324544	2904	1227	20	1647	"N"	62	206981	117563	62
"8i7gy4372161n7"	"1/28/2020"	"South America"	"1080p"	244723	1907	1255	6	1938	"N"	352	175130	69593	304
"7x1ha8026322t3"	"11/28/2020"	"Eastern Asia"	"1080p"	351646	2897	1265	47	1792	"N"	2061	217739	133907	1715
"5s4ix9033017n4"	"9/10/2020"	"Western Europe"	"1080p"	317283	2258	1258	336	1866	"N"	777	211954	105329	658
"7l7gy1914541e5"	"9/17/2020"	"Western Africa"	"1080p"	399140	984	480	11	1920	"Y"	1094	226603	172537	909
"2d7bi1402163q2"	"12/21/2020"	"North America"	"1080p"	366400	2218	1243	19	1536	"N"	131	246754	119646	114
"5s4mc0092848v6"	"8/23/2020"	"South America"	"1080p"	325546	2907	1122	26	1825	"N"	918	205982	119564	785
"5u5dg9001987k2"	"10/31/2020"	"North America"	"480p"	233444	1025	445	17	1406	"Y"	639	160200	73244	151
"1y5pv1899332b9"	"7/25/2020"	"Eastern Asia"	"720p"	323208	2606	1085	32	1413	"N"	1015	183465	139743	545
"0s3jq8867505b2"	"12/17/2020"	"Eastern Europe"	"720p"	252984	2291	1146	43	1686	"N"	449	208134	44850	244
"8t6ya9460018r7"	"10/26/2020"	"Eastern Asia"	"1080p"	352776	2439	1007	27	1613	"N"	892	231483	121293	752
"5b5bx3286384s7"	"8/13/2020"	"Scandinavia"	"1080p"	287045	2639	1345	27	1918	"N"	82	185195	101850	75
"6j3qu5195361o2"	"12/23/2020"	"Eastern Europe"	"1080p"	303320	1966	1212	32	2063	"N"	1861	193317	110003	1552
"7p0aj6564942h6"	"3/12/2020"	"North America"	"1080p"	306219	2588	1267	37	2071	"N"	375	182129	124090	327
"3d9fa7709844p9"	"3/19/2020"	"Central Europe"	"720p"	355816	2106	1215	41	1524	"N"	3826	183741	172075	2023
"4f5je3978437v2"	"6/9/2020"	"South Africa"	"1080p"	311311	2429	1275	38	1804	"N"	598	170358	140953	514
"3h5xx2291329z7"	"10/3/2020"	"North America"	"720p"	322498	2871	1159	9	1621	"N"	378	184780	137718	206
"5i5lw4603654d5"	"8/21/2020"	"South Europe"	"1080p"	343133	2494	984	8	1718	"N"	1972	229366	113767	1649
"7w7kq5957115n9"	"11/14/2020"	"Central Europe"	"1080p"	320101	2519	1058	18	1843	"N"	403	222461	97640	337
"7c0rz8542207h7"	"4/25/2020"	"Western Europe"	"1080p"	296956	2536	1183	56	1918	"N"	261	183404	113552	224
"7l9lm8646775u1"	"12/16/2020"	"Eastern Europe"	"1080p"	349263	2669	1289	34	1810	"N"	1816	210088	139175	1506
"6t6wc7334466d5"	"5/25/2020"	"Western Africa"	"720p"	324643	2525	1165	35	1600	"N"	477	188640	136003	239
"6p6zx8189521t3"	"7/29/2020"	"Central Europe"	"720p"	240089	2003	974	13	1487	"N"	722	128969	111120	381
"3v3zw1930931g5"	"8/4/2020"	"Eastern Asia"	"1080p"	338933	2747	1100	27	1753	"N"	101	203872	135061	83
"6m1os9728009i7"	"6/14/2020"	"Western Europe"	"720p"	247902	2536	1123	177	1838	"N"	739	114427	133475	397
"6r1xl7098467m4"	"8/19/2020"	"Eastern Europe"	"1080p"	302861	2495	1333	10	1898	"N"	2125	176680	126181	1762
"7x6ho5718687b8"	"12/23/2020"	"Eastern Asia"	"720p"	288751	2345	1222	12	1611	"N"	377	219474	69277	192
"3c3tq0317971d7"	"9/22/2020"	"Western Europe"	"720p"	334762	2270	1200	14	1416	"N"	1358	191565	143197	729
"9n8gs7246094l5"	"9/13/2020"	"South Europe"	"1080p"	262851	2967	1234	11	2073	"N"	1000	185341	77510	846
"5n1ea8349719z4"	"11/19/2020"	"Western Europe"	"1080p"	289581	2882	1363	9	1680	"N"	318	189742	99839	260
"2z7va1289012m9"	"10/19/2020"	"North America"	"1080p"	372501	1917	1293	44	1877	"N"	3215	221938	150563	2681
"5d4dv7282099n5"	"10/15/2020"	"Eastern Europe"	"720p"	224766	2628	1065	42	1605	"N"	392	126476	98290	208
"5o7fn5885891k0"	"11/25/2020"	"North America"	"360p"	277366	1100	588	54	1041	"N"	30	191370	85996	6
"2a5px7041686i8"	"1/6/2020"	"North America"	"720p"	326781	2109	1393	7	1739	"N"	524	210491	116290	267
"4j6ou1407430y7"	"8/18/2020"	"North America"	"1080p"	200549	2456	1080	104	1938	"N"	935	108755	91794	783
"5q6fq1769398s6"	"3/11/2020"	"Central Europe"	"720p"	367974	2485	1213	36	1614	"N"	683	208846	159128	359
"4u6ln3112760n4"	"4/12/2020"	"Western Europe"	"1080p"	393549	2178	1298	7	1983	"N"	1424	256899	136650	1183
"8e0lw4275026i6"	"2/10/2020"	"North America"	"720p"	355779	1962	1190	10	1812	"N"	942	232252	123527	510
"2a6up8096311z3"	"7/5/2020"	"Scandinavia"	"720p"	282412	2490	1172	18	1695	"N"	716	197324	85088	396
"5y6hy7142984s7"	"8/16/2020"	"Eastern Asia"	"1080p"	351943	2038	1222	44	1461	"N"	1054	281197	70746	889
"7d4pc6156429x4"	"5/12/2020"	"Western Europe"	"720p"	256178	2053	1253	10	1324	"N"	2908	157326	98852	1550
"2o9jd3802441l0"	"8/5/2020"	"Western Europe"	"1080p"	339935	2830	1198	30	1757	"N"	211	212922	127013	170
"0x9wf4560799f7"	"6/26/2020"	"North America"	"1080p"	246123	2314	1156	48	1671	"N"	312	97547	148576	259
"5q6so6236274w6"	"5/23/2020"	"Middle East"	"1080p"	339417	2677	1191	58	1791	"N"	216	147364	192053	182
"5c9gf8185265q4"	"12/21/2020"	"Western Europe"	"1080p"	281576	2791	1119	8	1761	"N"	835	209208	72368	699
"1g8tf2261386j8"	"1/7/2020"	"Eastern Asia"	"1080p"	294464	2673	1360	55	1844	"N"	504	196355	98109	424
"2i3ix9003838y8"	"11/21/2020"	"Western Europe"	"720p"	357001	2395	1449	87	1423	"N"	480	216428	140573	262
"1v7vz7159383r1"	"11/18/2020"	"South Europe"	"720p"	330820	2897	1198	30	1472	"N"	691	184769	146051	377
"8c4tv6380016k6"	"4/22/2020"	"Eastern Europe"	"1080p"	363333	2445	1173	24	1829	"N"	396	240186	123147	311
